time,people_count
2024-10-30 17:00:00,0
2024-10-30 17:01:00,0
2024-10-30 17:02:00,0
2024-10-30 17:03:00,1
2024-10-30 17:04:00,6
2024-10-30 17:05:00,10
2024-10-30 17:06:00,18
2024-10-30 17:07:00,23
2024-10-30 17:08:00,25
2024-10-30 17:09:00,27
2024-10-30 17:10:00,32
2024-10-30 17:11:00,43
2024-10-30 17:12:00,49
2024-10-30 17:13:00,54
2024-10-30 17:14:00,61
2024-10-30 17:15:00,69
2024-10-30 17:16:00,74
2024-10-30 17:17:00,80
2024-10-30 17:18:00,83
2024-10-30 17:19:00,87
2024-10-30 17:20:00,94
2024-10-30 17:21:00,103
2024-10-30 17:22:00,108
2024-10-30 17:23:00,115
2024-10-30 17:24:00,119
2024-10-30 17:25:00,124
2024-10-30 17:26:00,128
2024-10-30 17:27:00,134
2024-10-30 17:28:00,140
2024-10-30 17:29:00,143
2024-10-30 17:30:00,146
2024-10-30 17:31:00,150
2024-10-30 17:32:00,157
2024-10-30 17:33:00,161
2024-10-30 17:34:00,167
2024-10-30 17:35:00,174
2024-10-30 17:36:00,176
2024-10-30 17:37:00,182
2024-10-30 17:38:00,187
2024-10-30 17:39:00,192
2024-10-30 17:40:00,198
2024-10-30 17:41:00,201
2024-10-30 17:42:00,202
2024-10-30 17:43:00,206
2024-10-30 17:44:00,208
2024-10-30 17:45:00,214
2024-10-30 17:46:00,217
2024-10-30 17:47:00,221
2024-10-30 17:48:00,226
2024-10-30 17:49:00,232
2024-10-30 17:50:00,235
2024-10-30 17:51:00,236
2024-10-30 17:52:00,242
2024-10-30 17:53:00,250
2024-10-30 17:54:00,257
2024-10-30 17:55:00,262
2024-10-30 17:56:00,267
2024-10-30 17:57:00,273
2024-10-30 17:58:00,281
2024-10-30 17:59:00,288
2024-10-30 18:00:00,292
2024-10-30 18:01:00,296
2024-10-30 18:02:00,303
2024-10-30 18:03:00,303
2024-10-30 18:04:00,311
2024-10-30 18:05:00,321
2024-10-30 18:06:00,328
2024-10-30 18:07:00,332
2024-10-30 18:08:00,333
2024-10-30 18:09:00,341
2024-10-30 18:10:00,344
2024-10-30 18:11:00,346
2024-10-30 18:12:00,347
2024-10-30 18:13:00,351
2024-10-30 18:14:00,357
2024-10-30 18:15:00,362
2024-10-30 18:16:00,366
2024-10-30 18:17:00,371
2024-10-30 18:18:00,378
2024-10-30 18:19:00,384
2024-10-30 18:20:00,391
2024-10-30 18:21:00,393
2024-10-30 18:22:00,395
2024-10-30 18:23:00,401
2024-10-30 18:24:00,402
2024-10-30 18:25:00,405
2024-10-30 18:26:00,405
2024-10-30 18:27:00,407
2024-10-30 18:28:00,410
2024-10-30 18:29:00,412
2024-10-30 18:30:00,413
2024-10-30 18:31:00,414
2024-10-30 18:32:00,417
2024-10-30 18:33:00,419
2024-10-30 18:34:00,422
2024-10-30 18:35:00,426
2024-10-30 18:36:00,434
2024-10-30 18:37:00,439
2024-10-30 18:38:00,442
2024-10-30 18:39:00,448
2024-10-30 18:40:00,451
2024-10-30 18:41:00,459
2024-10-30 18:42:00,462
2024-10-30 18:43:00,465
2024-10-30 18:44:00,467
2024-10-30 18:45:00,471
2024-10-30 18:46:00,475
2024-10-30 18:47:00,479
2024-10-30 18:48:00,482
2024-10-30 18:49:00,482
2024-10-30 18:50:00,483
2024-10-30 18:51:00,485
2024-10-30 18:52:00,487
2024-10-30 18:53:00,491
2024-10-30 18:54:00,499
2024-10-30 18:55:00,501
2024-10-30 18:56:00,505
2024-10-30 18:57:00,507
2024-10-30 18:58:00,507
2024-10-30 18:59:00,507
2024-10-30 19:00:00,510
2024-10-30 19:01:00,512
2024-10-30 19:02:00,513
2024-10-30 19:03:00,516
2024-10-30 19:04:00,519
2024-10-30 19:05:00,519
2024-10-30 19:06:00,520
2024-10-30 19:07:00,522
2024-10-30 19:08:00,526
2024-10-30 19:09:00,529
2024-10-30 19:10:00,530
2024-10-30 19:11:00,532
2024-10-30 19:12:00,532
2024-10-30 19:13:00,535
2024-10-30 19:14:00,535
2024-10-30 19:15:00,536
2024-10-30 19:16:00,539
2024-10-30 19:17:00,543
2024-10-30 19:18:00,546
2024-10-30 19:19:00,551
2024-10-30 19:20:00,556
2024-10-30 19:21:00,556
2024-10-30 19:22:00,557
2024-10-30 19:23:00,560
2024-10-30 19:24:00,565
2024-10-30 19:25:00,567
2024-10-30 19:26:00,568
2024-10-30 19:27:00,568
2024-10-30 19:28:00,568
2024-10-30 19:29:00,570
2024-10-30 19:30:00,571
2024-10-30 19:31:00,573
2024-10-30 19:32:00,574
2024-10-30 19:33:00,575
2024-10-30 19:34:00,576
2024-10-30 19:35:00,577
2024-10-30 19:36:00,578
2024-10-30 19:37:00,578
2024-10-30 19:38:00,579
2024-10-30 19:39:00,581
2024-10-30 19:40:00,582
2024-10-30 19:41:00,582
2024-10-30 19:42:00,583
2024-10-30 19:43:00,584
2024-10-30 19:44:00,585
2024-10-30 19:45:00,585
2024-10-30 19:46:00,585
2024-10-30 19:47:00,585
2024-10-30 19:48:00,585
2024-10-30 19:49:00,585
2024-10-30 19:50:00,585
2024-10-30 19:51:00,585
2024-10-30 19:52:00,585
2024-10-30 19:53:00,585
2024-10-30 19:54:00,585
2024-10-30 19:55:00,585
2024-10-30 19:56:00,585
2024-10-30 19:57:00,585
2024-10-30 19:58:00,585
2024-10-30 19:59:00,585
