Timestamp(lunch),Timestamp(dinner)
2024/10/31 12:12,2024/10/31 18:27
2024/10/31 12:12,2024/10/31 18:27
2024/10/31 12:13,2024/10/31 18:27
2024/10/31 12:13,2024/10/31 18:27
2024/10/31 12:13,2024/10/31 18:28
2024/10/31 12:13,2024/10/31 18:28
2024/10/31 12:13,2024/10/31 18:29
2024/10/31 12:13,2024/10/31 18:29
2024/10/31 12:13,2024/10/31 18:29
2024/10/31 12:13,2024/10/31 18:29
2024/10/31 12:13,2024/10/31 18:29
2024/10/31 12:13,2024/10/31 18:29
2024/10/31 12:13,2024/10/31 18:29
2024/10/31 12:13,2024/10/31 18:31
2024/10/31 12:14,2024/10/31 18:31
2024/10/31 12:14,2024/10/31 18:31
2024/10/31 12:14,2024/10/31 18:31
2024/10/31 12:14,2024/10/31 18:31
2024/10/31 12:14,2024/10/31 18:32
2024/10/31 12:14,2024/10/31 18:32
2024/10/31 12:14,2024/10/31 18:32
2024/10/31 12:14,2024/10/31 18:32
2024/10/31 12:14,2024/10/31 18:33
2024/10/31 12:14,2024/10/31 18:33
2024/10/31 12:14,2024/10/31 18:33
2024/10/31 12:14,2024/10/31 18:33
2024/10/31 12:15,2024/10/31 18:33
2024/10/31 12:15,2024/10/31 18:33
2024/10/31 12:15,2024/10/31 18:33
2024/10/31 12:15,2024/10/31 18:33
2024/10/31 12:15,2024/10/31 18:33
2024/10/31 12:15,2024/10/31 18:33
2024/10/31 12:15,2024/10/31 18:33
2024/10/31 12:15,2024/10/31 18:34
2024/10/31 12:15,2024/10/31 18:34
2024/10/31 12:15,2024/10/31 18:34
2024/10/31 12:15,2024/10/31 18:34
2024/10/31 12:15,2024/10/31 18:35
2024/10/31 12:15,2024/10/31 18:36
2024/10/31 12:15,2024/10/31 18:36
2024/10/31 12:15,2024/10/31 18:36
2024/10/31 12:15,2024/10/31 18:37
2024/10/31 12:15,2024/10/31 18:37
2024/10/31 12:16,2024/10/31 18:37
2024/10/31 12:16,2024/10/31 18:38
2024/10/31 12:16,2024/10/31 18:38
2024/10/31 12:16,2024/10/31 18:38
2024/10/31 12:16,2024/10/31 18:38
2024/10/31 12:16,2024/10/31 18:38
2024/10/31 12:16,2024/10/31 18:39
2024/10/31 12:16,2024/10/31 18:39
2024/10/31 12:16,2024/10/31 18:39
2024/10/31 12:16,2024/10/31 18:39
2024/10/31 12:16,2024/10/31 18:40
2024/10/31 12:16,2024/10/31 18:41
2024/10/31 12:16,2024/10/31 18:41
2024/10/31 12:16,2024/10/31 18:41
2024/10/31 12:17,2024/10/31 18:41
2024/10/31 12:17,2024/10/31 18:41
2024/10/31 12:17,2024/10/31 18:42
2024/10/31 12:17,2024/10/31 18:42
2024/10/31 12:17,2024/10/31 18:42
2024/10/31 12:17,2024/10/31 18:43
2024/10/31 12:17,2024/10/31 18:43
2024/10/31 12:17,2024/10/31 18:44
2024/10/31 12:17,2024/10/31 18:44
2024/10/31 12:17,2024/10/31 18:44
2024/10/31 12:17,2024/10/31 18:44
2024/10/31 12:17,2024/10/31 18:44
2024/10/31 12:17,2024/10/31 18:44
2024/10/31 12:17,2024/10/31 18:44
2024/10/31 12:17,2024/10/31 18:45
2024/10/31 12:18,2024/10/31 18:45
2024/10/31 12:18,2024/10/31 18:45
2024/10/31 12:18,2024/10/31 18:45
2024/10/31 12:18,2024/10/31 18:45
2024/10/31 12:18,2024/10/31 18:45
2024/10/31 12:18,2024/10/31 18:45
2024/10/31 12:18,2024/10/31 18:45
2024/10/31 12:18,2024/10/31 18:45
2024/10/31 12:18,2024/10/31 18:45
2024/10/31 12:18,2024/10/31 18:45
2024/10/31 12:18,2024/10/31 18:45
2024/10/31 12:18,2024/10/31 18:47
2024/10/31 12:18,2024/10/31 18:47
2024/10/31 12:18,2024/10/31 18:47
2024/10/31 12:18,2024/10/31 18:47
2024/10/31 12:18,2024/10/31 18:48
2024/10/31 12:18,2024/10/31 18:48
2024/10/31 12:18,2024/10/31 18:48
2024/10/31 12:18,2024/10/31 18:48
2024/10/31 12:18,2024/10/31 18:49
2024/10/31 12:19,2024/10/31 18:49
2024/10/31 12:19,2024/10/31 18:49
2024/10/31 12:19,2024/10/31 18:49
2024/10/31 12:19,2024/10/31 18:49
2024/10/31 12:19,2024/10/31 18:51
2024/10/31 12:19,2024/10/31 18:51
2024/10/31 12:19,2024/10/31 18:52
2024/10/31 12:19,2024/10/31 18:52
2024/10/31 12:19,2024/10/31 18:52
2024/10/31 12:19,2024/10/31 18:53
2024/10/31 12:19,2024/10/31 18:53
2024/10/31 12:19,2024/10/31 18:53
2024/10/31 12:19,2024/10/31 18:53
2024/10/31 12:19,2024/10/31 18:54
2024/10/31 12:19,2024/10/31 18:54
2024/10/31 12:19,2024/10/31 18:54
2024/10/31 12:19,2024/10/31 18:54
2024/10/31 12:19,2024/10/31 18:54
2024/10/31 12:19,2024/10/31 18:54
2024/10/31 12:19,2024/10/31 18:54
2024/10/31 12:19,2024/10/31 18:55
2024/10/31 12:20,2024/10/31 18:55
2024/10/31 12:20,2024/10/31 18:55
2024/10/31 12:20,2024/10/31 18:56
2024/10/31 12:20,2024/10/31 18:56
2024/10/31 12:20,2024/10/31 18:57
2024/10/31 12:20,2024/10/31 18:57
2024/10/31 12:20,2024/10/31 18:58
2024/10/31 12:20,2024/10/31 18:58
2024/10/31 12:20,2024/10/31 18:59
2024/10/31 12:20,2024/10/31 18:59
2024/10/31 12:20,2024/10/31 18:59
2024/10/31 12:20,2024/10/31 18:59
2024/10/31 12:20,2024/10/31 18:59
2024/10/31 12:21,2024/10/31 19:00
2024/10/31 12:21,2024/10/31 19:00
2024/10/31 12:21,2024/10/31 19:00
2024/10/31 12:21,2024/10/31 19:00
2024/10/31 12:21,2024/10/31 19:00
2024/10/31 12:21,2024/10/31 19:01
2024/10/31 12:21,2024/10/31 19:02
2024/10/31 12:21,2024/10/31 19:02
2024/10/31 12:21,2024/10/31 19:02
2024/10/31 12:21,2024/10/31 19:02
2024/10/31 12:21,2024/10/31 19:02
2024/10/31 12:21,2024/10/31 19:04
2024/10/31 12:21,2024/10/31 19:04
2024/10/31 12:21,2024/10/31 19:04
2024/10/31 12:21,2024/10/31 19:04
2024/10/31 12:21,2024/10/31 19:05
2024/10/31 12:21,2024/10/31 19:05
2024/10/31 12:21,2024/10/31 19:05
2024/10/31 12:21,2024/10/31 19:06
2024/10/31 12:22,2024/10/31 19:06
2024/10/31 12:22,2024/10/31 19:06
2024/10/31 12:22,2024/10/31 19:06
2024/10/31 12:22,2024/10/31 19:08
2024/10/31 12:22,2024/10/31 19:08
2024/10/31 12:22,2024/10/31 19:08
2024/10/31 12:22,2024/10/31 19:09
2024/10/31 12:22,2024/10/31 19:09
2024/10/31 12:22,2024/10/31 19:09
2024/10/31 12:22,2024/10/31 19:09
2024/10/31 12:22,2024/10/31 19:10
2024/10/31 12:23,2024/10/31 19:10
2024/10/31 12:23,2024/10/31 19:11
2024/10/31 12:23,2024/10/31 19:14
2024/10/31 12:23,2024/10/31 19:14
2024/10/31 12:23,2024/10/31 19:14
2024/10/31 12:23,2024/10/31 19:14
2024/10/31 12:23,2024/10/31 19:14
2024/10/31 12:23,2024/10/31 19:14
2024/10/31 12:23,2024/10/31 19:14
2024/10/31 12:23,2024/10/31 19:14
2024/10/31 12:23,2024/10/31 19:15
2024/10/31 12:23,2024/10/31 19:16
2024/10/31 12:23,2024/10/31 19:16
2024/10/31 12:23,2024/10/31 19:16
2024/10/31 12:23,2024/10/31 19:16
2024/10/31 12:23,2024/10/31 19:16
2024/10/31 12:23,2024/10/31 19:17
2024/10/31 12:23,2024/10/31 19:17
2024/10/31 12:23,2024/10/31 19:17
2024/10/31 12:23,2024/10/31 19:18
2024/10/31 12:23,2024/10/31 19:19
2024/10/31 12:24,2024/10/31 19:20
2024/10/31 12:24,2024/10/31 19:21
2024/10/31 12:24,2024/10/31 19:21
2024/10/31 12:24,2024/10/31 19:22
2024/10/31 12:24,2024/10/31 19:22
2024/10/31 12:24,2024/10/31 19:22
2024/10/31 12:24,2024/10/31 19:22
2024/10/31 12:24,2024/10/31 19:22
2024/10/31 12:24,2024/10/31 19:23
2024/10/31 12:24,2024/10/31 19:23
2024/10/31 12:24,2024/10/31 19:23
2024/10/31 12:24,2024/10/31 19:23
2024/10/31 12:24,2024/10/31 19:23
2024/10/31 12:25,2024/10/31 19:24
2024/10/31 12:25,2024/10/31 19:25
2024/10/31 12:25,2024/10/31 19:25
2024/10/31 12:25,2024/10/31 19:25
2024/10/31 12:25,2024/10/31 19:25
2024/10/31 12:25,2024/10/31 19:26
2024/10/31 12:25,2024/10/31 19:28
2024/10/31 12:25,2024/10/31 19:28
2024/10/31 12:25,2024/10/31 19:29
2024/10/31 12:25,2024/10/31 19:29
2024/10/31 12:25,2024/10/31 19:29
2024/10/31 12:25,2024/10/31 19:30
2024/10/31 12:25,2024/10/31 19:30
2024/10/31 12:25,2024/10/31 19:30
2024/10/31 12:25,2024/10/31 19:31
2024/10/31 12:25,2024/10/31 19:32
2024/10/31 12:25,2024/10/31 19:32
2024/10/31 12:26,2024/10/31 19:32
2024/10/31 12:26,2024/10/31 19:32
2024/10/31 12:26,2024/10/31 19:33
2024/10/31 12:26,2024/10/31 19:33
2024/10/31 12:26,2024/10/31 19:33
2024/10/31 12:26,2024/10/31 19:34
2024/10/31 12:26,2024/10/31 19:34
2024/10/31 12:26,2024/10/31 19:34
2024/10/31 12:26,2024/10/31 19:34
2024/10/31 12:26,2024/10/31 19:34
2024/10/31 12:26,2024/10/31 19:35
2024/10/31 12:26,2024/10/31 19:35
2024/10/31 12:26,2024/10/31 19:35
2024/10/31 12:26,2024/10/31 19:35
2024/10/31 12:26,2024/10/31 19:36
2024/10/31 12:26,2024/10/31 19:37
2024/10/31 12:26,2024/10/31 19:38
2024/10/31 12:26,2024/10/31 19:39
2024/10/31 12:26,2024/10/31 19:40
2024/10/31 12:26,2024/10/31 19:40
2024/10/31 12:27,2024/10/31 19:40
2024/10/31 12:27,2024/10/31 19:41
2024/10/31 12:27,2024/10/31 19:41
2024/10/31 12:27,2024/10/31 19:41
2024/10/31 12:27,2024/10/31 19:42
2024/10/31 12:27,2024/10/31 19:43
2024/10/31 12:27,2024/10/31 19:45
2024/10/31 12:27,2024/10/31 19:46
2024/10/31 12:27,2024/10/31 19:46
2024/10/31 12:27,2024/10/31 19:47
2024/10/31 12:27,2024/10/31 19:48
2024/10/31 12:27,2024/10/31 19:48
2024/10/31 12:27,2024/10/31 19:50
2024/10/31 12:27,2024/10/31 19:50
2024/10/31 12:27,2024/10/31 19:50
2024/10/31 12:27,2024/10/31 19:51
2024/10/31 12:28,2024/10/31 19:51
2024/10/31 12:28,2024/10/31 19:51
2024/10/31 12:28,2024/10/31 19:52
2024/10/31 12:28,2024/10/31 19:52
2024/10/31 12:28,2024/10/31 19:52
2024/10/31 12:28,2024/10/31 19:52
2024/10/31 12:28,2024/10/31 19:55
2024/10/31 12:28,2024/10/31 19:55
2024/10/31 12:28,2024/10/31 19:56
2024/10/31 12:28,2024/10/31 19:57
2024/10/31 12:28,2024/10/31 19:57
2024/10/31 12:28,2024/10/31 19:57
2024/10/31 12:28,2024/10/31 19:57
2024/10/31 12:28,2024/10/31 19:58
2024/10/31 12:28,2024/10/31 19:58
2024/10/31 12:28,2024/10/31 19:58
2024/10/31 12:29,2024/10/31 19:59
2024/10/31 12:29,
2024/10/31 12:29,
2024/10/31 12:29,
2024/10/31 12:29,
2024/10/31 12:29,
2024/10/31 12:29,
2024/10/31 12:29,
2024/10/31 12:29,
2024/10/31 12:29,
2024/10/31 12:29,
2024/10/31 12:29,
2024/10/31 12:30,
2024/10/31 12:30,
2024/10/31 12:30,
2024/10/31 12:30,
2024/10/31 12:30,
2024/10/31 12:30,
2024/10/31 12:30,
2024/10/31 12:30,
2024/10/31 12:30,
2024/10/31 12:30,
2024/10/31 12:30,
2024/10/31 12:30,
2024/10/31 12:30,
2024/10/31 12:30,
2024/10/31 12:30,
2024/10/31 12:30,
2024/10/31 12:30,
2024/10/31 12:31,
2024/10/31 12:31,
2024/10/31 12:31,
2024/10/31 12:31,
2024/10/31 12:31,
2024/10/31 12:31,
2024/10/31 12:31,
2024/10/31 12:31,
2024/10/31 12:32,
2024/10/31 12:32,
2024/10/31 12:32,
2024/10/31 12:32,
2024/10/31 12:32,
2024/10/31 12:32,
2024/10/31 12:32,
2024/10/31 12:32,
2024/10/31 12:33,
2024/10/31 12:33,
2024/10/31 12:33,
2024/10/31 12:33,
2024/10/31 12:33,
2024/10/31 12:33,
2024/10/31 12:33,
2024/10/31 12:33,
2024/10/31 12:33,
2024/10/31 12:33,
2024/10/31 12:33,
2024/10/31 12:34,
2024/10/31 12:34,
2024/10/31 12:34,
2024/10/31 12:34,
2024/10/31 12:34,
2024/10/31 12:34,
2024/10/31 12:34,
2024/10/31 12:34,
2024/10/31 12:35,
2024/10/31 12:35,
2024/10/31 12:35,
2024/10/31 12:35,
2024/10/31 12:35,
2024/10/31 12:35,
2024/10/31 12:35,
2024/10/31 12:35,
2024/10/31 12:35,
2024/10/31 12:35,
2024/10/31 12:35,
2024/10/31 12:36,
2024/10/31 12:36,
2024/10/31 12:36,
2024/10/31 12:37,
2024/10/31 12:37,
2024/10/31 12:37,
2024/10/31 12:38,
2024/10/31 12:38,
2024/10/31 12:38,
2024/10/31 12:39,
2024/10/31 12:39,
2024/10/31 12:39,
2024/10/31 12:39,
2024/10/31 12:39,
2024/10/31 12:39,
2024/10/31 12:39,
2024/10/31 12:39,
2024/10/31 12:39,
2024/10/31 12:39,
2024/10/31 12:39,
2024/10/31 12:39,
2024/10/31 12:40,
2024/10/31 12:40,
2024/10/31 12:40,
2024/10/31 12:40,
2024/10/31 12:41,
2024/10/31 12:41,
2024/10/31 12:41,
2024/10/31 12:41,
2024/10/31 12:41,
2024/10/31 12:41,
2024/10/31 12:41,
2024/10/31 12:42,
2024/10/31 12:42,
2024/10/31 12:42,
2024/10/31 12:42,
2024/10/31 12:42,
2024/10/31 12:42,
2024/10/31 12:42,
2024/10/31 12:42,
2024/10/31 12:43,
2024/10/31 12:43,
2024/10/31 12:43,
2024/10/31 12:43,
2024/10/31 12:43,
2024/10/31 12:43,
2024/10/31 12:44,
2024/10/31 12:44,
2024/10/31 12:44,
2024/10/31 12:44,
2024/10/31 12:44,
2024/10/31 12:44,
2024/10/31 12:44,
2024/10/31 12:44,
2024/10/31 12:44,
2024/10/31 12:45,
2024/10/31 12:45,
2024/10/31 12:45,
2024/10/31 12:45,
2024/10/31 12:45,
2024/10/31 12:45,
2024/10/31 12:46,
2024/10/31 12:46,
2024/10/31 12:46,
2024/10/31 12:46,
2024/10/31 12:46,
2024/10/31 12:46,
2024/10/31 12:46,
2024/10/31 12:46,
2024/10/31 12:48,
2024/10/31 12:48,
2024/10/31 12:48,
2024/10/31 12:48,
2024/10/31 12:48,
2024/10/31 12:48,
2024/10/31 12:48,
2024/10/31 12:48,
2024/10/31 12:49,
2024/10/31 12:49,
2024/10/31 12:49,
2024/10/31 12:49,
2024/10/31 12:49,
2024/10/31 12:49,
2024/10/31 12:49,
2024/10/31 12:49,
2024/10/31 12:49,
2024/10/31 12:49,
2024/10/31 12:49,
2024/10/31 12:49,
2024/10/31 12:49,
2024/10/31 12:49,
2024/10/31 12:50,
2024/10/31 12:50,
2024/10/31 12:50,
2024/10/31 12:50,
2024/10/31 12:50,
2024/10/31 12:50,
2024/10/31 12:50,
2024/10/31 12:50,
2024/10/31 12:50,
2024/10/31 12:50,
2024/10/31 12:51,
2024/10/31 12:51,
2024/10/31 12:51,
2024/10/31 12:52,
2024/10/31 12:52,
2024/10/31 12:53,
2024/10/31 12:53,
2024/10/31 12:53,
2024/10/31 12:53,
2024/10/31 12:53,
2024/10/31 12:53,
2024/10/31 12:53,
2024/10/31 12:54,
2024/10/31 12:54,
2024/10/31 12:54,
2024/10/31 12:54,
2024/10/31 12:54,
2024/10/31 12:54,
2024/10/31 12:54,
2024/10/31 12:54,
2024/10/31 12:55,
2024/10/31 12:55,
2024/10/31 12:55,
